iron-hands,assault-vest,quark-drive,grass,fake-out,wild-charge,volt-switch,drain-punch,9gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,detect,close-combat,aqua-jet,8gen
rillaboom,assault-vest,grassy-surge,fire,uturn,grassy-glide,wood-hammer,fake-out,8gen
calyrex,life-orb,as-one-(spectrier),normal,astral-barrage,expanding-force,pollen-puff,protect,8gen
raging-bolt,booster-energy,protosynthesis,electric,protect,thunderclap,thunderbolt,draco-meteor,9gen
indeedee,rocky-helmet,psychic-surge,dragon,dazzling-gleam,follow-me,helping-hand,trick-room,8gen
incineroar,safety-goggles,intimidate,ghost,knock-off,willowisp,fake-out,parting-shot,7gen
ogerpon,cornerstone-mask,sturdy,rock,power-whip,ivy-cudgel,follow-me,spiky-shield,9gen
raging-bolt,assault-vest,protosynthesis,electric,thunderbolt,draco-meteor,thunderclap,volt-switch,9gen
chi-yu,covert-cloak,beads-of-ruin,water,snarl,heat-wave,overheat,taunt,9gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,icy-wind,sunny-day,protect,9gen
koraidon,clear-amulet,orichalcum-pulse,fire,collision-course,flare-blitz,flame-charge,protect,9gen
ditto,focus-sash,imposter,ghost,transform,,,,1gen
zamazenta,rusted-shield,dauntless-shield,dragon,body-press,iron-defense,heavy-slam,protect,8gen
scream-tail,booster-energy,protosynthesis,grass,dazzling-gleam,encore,disable,protect,9gen
chien-pao,focus-sash,sword-of-ruin,dark,icicle-crash,sucker-punch,crunch,protect,9gen
talonflame,life-orb,gale-wings,ghost,brave-bird,tailwind,flare-blitz,protect,6gen
grimmsnarl,light-clay,prankster,ghost,foul-play,reflect,light-screen,misty-terrain,8gen
dragonite,choice-band,inner-focus,normal,extreme-speed,aerial-ace,outrage,safeguard,1gen
baxcalibur,loaded-dice,thermal-exchange,poison,icicle-spear,scale-shot,swords-dance,protect,9gen
indeedee,rocky-helmet,psychic-surge,grass,dazzling-gleam,helping-hand,follow-me,trick-room,8gen
kyogre,choice-scarf,drizzle,water,water-spout,hydro-pump,thunder,origin-pulse,3gen
slowking,life-orb,regenerator,grass,expanding-force,scald,grass-knot,trick-room,2gen
smeargle,focus-sash,moody,ghost,spore,follow-me,shed-tail,fake-out,2gen
weezing,assault-vest,neutralizing-gas,normal,gunk-shot,play-rough,assurance,explosion,1gen
rillaboom,assault-vest,grassy-surge,fire,fake-out,wood-hammer,grassy-glide,uturn,8gen
ogerpon,wellspring-mask,water-absorb,water,ivy-cudgel,encore,follow-me,spiky-shield,9gen
incineroar,rocky-helmet,intimidate,water,fake-out,parting-shot,flare-blitz,knock-off,7gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,taunt,detect,8gen
calyrex,covert-cloak,as-one-(spectrier),normal,astral-barrage,expanding-force,nasty-plot,protect,8gen
indeedee,psychic-seed,psychic-surge,fairy,alluring-voice,trick-room,helping-hand,follow-me,8gen
indeedee,psychic-seed,psychic-surge,dragon,follow-me,helping-hand,trick-room,alluring-voice,8gen
ursaluna,life-orb,mind’s-eye,normal,protect,blood-moon,earth-power,hyper-voice,8gen
urshifu,choice-band,unseen-fist,grass,wicked-blow,close-combat,sucker-punch,iron-head,8gen
smeargle,focus-sash,technician,grass,spore,fake-out,follow-me,decorate,2gen
calyrex,clear-amulet,as-one-(glastrier),fire,protect,glacial-lance,close-combat,trick-room,8gen
annihilape,choice-scarf,defiant,grass,close-combat,shadow-claw,uturn,final-gambit,9gen
ogerpon,cornerstone-mask,sturdy,rock,spiky-shield,ivy-cudgel,horn-leech,follow-me,9gen
landorus,choice-scarf,sheer-force,flying,earth-power,sandsear-storm,sludge-bomb,tera-blast,5gen
urshifu,focus-sash,unseen-fist,stellar,detect,surging-strikes,close-combat,aqua-jet,8gen
calyrex,clear-amulet,as-one-(glastrier),fire,protect,glacial-lance,high-horsepower,trick-room,8gen
raging-bolt,booster-energy,protosynthesis,fairy,protect,thunderbolt,draco-meteor,thunderclap,9gen
farigiraf,mirror-herb,armor-tail,fairy,hyper-voice,shadow-ball,helping-hand,trick-room,9gen
ting-lu,rocky-helmet,vessel-of-ruin,fairy,ruination,sand-tomb,protect,stealth-rock,9gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,high-horsepower,uturn,fake-out,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
raging-bolt,booster-energy,protosynthesis,fairy,thunderclap,draco-meteor,electroweb,protect,9gen
dondozo,leftovers,oblivious,dragon,fissure,wave-crash,yawn,protect,9gen
calyrex,focus-sash,as-one-(spectrier),ghost,astral-barrage,psyshock,taunt,protect,8gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,tailwind,rain-dance,taunt,5gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,icy-wind,helping-hand,protect,9gen
kyogre,mystic-water,drizzle,grass,water-spout,origin-pulse,ice-beam,protect,3gen
tsareena,wide-lens,queenly-majesty,ice,power-whip,triple-axel,uturn,helping-hand,7gen
ditto,focus-sash,imposter,ghost,transform,,,,1gen
iron-hands,assault-vest,quark-drive,water,drain-punch,low-kick,wild-charge,fake-out,9gen
incineroar,safety-goggles,intimidate,water,knock-off,willowisp,parting-shot,fake-out,7gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,brick-break,follow-me,spiky-shield,9gen
calyrex,life-orb,as-one-(spectrier),dark,astral-barrage,psychic,nasty-plot,protect,8gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,taunt,detect,8gen
rillaboom,assault-vest,grassy-surge,grass,wood-hammer,grassy-glide,uturn,fake-out,8gen
raging-bolt,booster-energy,protosynthesis,fairy,rising-voltage,draco-meteor,thunderclap,protect,9gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,detect,close-combat,sucker-punch,8gen
miraidon,choice-specs,hadron-engine,fairy,draco-meteor,volt-switch,electro-drift,dazzling-gleam,9gen
iron-hands,assault-vest,quark-drive,poison,fake-out,drain-punch,wild-charge,heavy-slam,9gen
whimsicott,covert-cloak,prankster,fire,tailwind,encore,light-screen,moonblast,5gen
landorus,life-orb,sheer-force,fire,earth-power,protect,sandsear-storm,sludge-bomb,5gen
gholdengo,iron-plate,good-as-gold,steel,make-it-rain,shadow-ball,protect,nasty-plot,9gen
whimsicott,covert-cloak,prankster,dark,moonblast,tailwind,encore,light-screen,5gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,heavy-slam,fake-out,wild-charge,9gen
miraidon,choice-specs,hadron-engine,fairy,electro-drift,draco-meteor,volt-switch,dazzling-gleam,9gen
farigiraf,electric-seed,armor-tail,water,psychic-noise,helping-hand,trick-room,foul-play,9gen
chi-yu,choice-scarf,beads-of-ruin,fire,heat-wave,snarl,overheat,dark-pulse,9gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,detect,8gen
urshifu,focus-sash,unseen-fist,stellar,detect,aqua-jet,close-combat,surging-strikes,8gen
ogerpon,loaded-dice,defiant,grass,spiky-shield,follow-me,encore,bullet-seed,9gen
pelipper,safety-goggles,drizzle,grass,hurricane,wide-guard,weather-ball,helping-hand,3gen
landorus,choice-scarf,sheer-force,ghost,earth-power,uturn,sandsear-storm,sludge-bomb,5gen
incineroar,rocky-helmet,intimidate,grass,knock-off,willowisp,fake-out,parting-shot,7gen
calyrex,clear-amulet,as-one-(glastrier),normal,protect,trick-room,high-horsepower,glacial-lance,8gen
dondozo,leftovers,unaware,grass,wave-crash,order-up,substitute,protect,9gen
weezing,covert-cloak,neutralizing-gas,dark,strange-steam,toxic-spikes,poison-gas,protect,1gen
tatsugiri,focus-sash,commander,stellar,muddy-water,draco-meteor,helping-hand,protect,9gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,wild-charge,fake-out,volt-switch,9gen
indeedee,rocky-helmet,psychic-surge,fairy,follow-me,helping-hand,psychic,protect,8gen
calyrex,life-orb,as-one-(spectrier),dark,astral-barrage,expanding-force,nasty-plot,protect,8gen
chi-yu,choice-scarf,beads-of-ruin,ground,flamethrower,heat-wave,tera-blast,snarl,9gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,detect,8gen
farigiraf,electric-seed,armor-tail,grass,foul-play,psychic-noise,helping-hand,trick-room,9gen
miraidon,life-orb,hadron-engine,electric,electro-drift,draco-meteor,volt-switch,protect,9gen
iron-hands,assault-vest,quark-drive,water,wild-charge,drain-punch,low-kick,fake-out,9gen
ursaluna,silk-scarf,mind’s-eye,normal,blood-moon,earth-power,hyper-voice,protect,8gen
farigiraf,sitrus-berry,armor-tail,grass,psychic,foul-play,helping-hand,trick-room,9gen
iron-hands,assault-vest,quark-drive,water,fake-out,drain-punch,wild-charge,low-kick,9gen
amoonguss,rocky-helmet,regenerator,fairy,spore,rage-powder,pollen-puff,protect,5gen
urshifu,choice-scarf,unseen-fist,water,surging-strikes,close-combat,uturn,coaching,8gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
regidrago,life-orb,dragon's-maw,steel,dragon-energy,draco-meteor,tera-blast,protect,8gen
calyrex,clear-amulet,as-one-(glastrier),dragon,glacial-lance,high-horsepower,trick-room,protect,8gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,detect,8gen
torkoal,charcoal,drought,fire,eruption,heat-wave,helping-hand,protect,3gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
flutter-mane,life-orb,protosynthesis,fairy,dazzling-gleam,shadow-ball,moonblast,protect,9gen
farigiraf,rocky-helmet,armor-tail,dark,psychic,foul-play,helping-hand,trick-room,9gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,earth-power,blood-moon,protect,8gen
raging-bolt,booster-energy,protosynthesis,electric,thunderclap,draco-meteor,thunderbolt,protect,9gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,ice-spinner,sacred-sword,sucker-punch,protect,9gen
amoonguss,rocky-helmet,regenerator,water,spore,rage-powder,pollen-puff,protect,5gen
urshifu,choice-scarf,unseen-fist,grass,surging-strikes,close-combat,coaching,uturn,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,stomping-tantrum,spiky-shield,follow-me,9gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,shadow-ball,icy-wind,thunder-wave,9gen
amoonguss,focus-sash,regenerator,ghost,foul-play,pollen-puff,spore,rage-powder,5gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,earth-power,protect,calm-mind,9gen
iron-hands,assault-vest,quark-drive,poison,wild-charge,drain-punch,heavy-slam,fake-out,9gen
incineroar,safety-goggles,intimidate,ghost,knock-off,fake-out,willowisp,parting-shot,7gen
clefairy,eviolite,friend-guard,ground,follow-me,after-you,protect,helping-hand,1gen
tornadus,covert-cloak,prankster,dark,bleakwind-storm,rain-dance,tailwind,taunt,5gen
urshifu,splash-plate,unseen-fist,water,surging-strikes,close-combat,aqua-jet,protect,8gen
calyrex,life-orb,as-one-(spectrier),grass,astral-barrage,giga-drain,protect,nasty-plot,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,uturn,grassy-glide,fake-out,8gen
smeargle,focus-sash,moody,ghost,fake-out,follow-me,spore,wide-guard,2gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,detect,8gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,horn-leech,spiky-shield,follow-me,9gen
raging-bolt,life-orb,protosynthesis,electric,thunderbolt,protect,draco-meteor,thunderclap,9gen
clefairy,eviolite,friend-guard,grass,follow-me,helping-hand,protect,heal-pulse,1gen
calyrex,clear-amulet,as-one-(glastrier),normal,glacial-lance,high-horsepower,trick-room,protect,8gen
scream-tail,booster-energy,protosynthesis,dark,dazzling-gleam,encore,disable,protect,9gen
zamazenta,rusted-shield,dauntless-shield,dragon,body-press,heavy-slam,wide-guard,protect,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,grassy-glide,uturn,fake-out,8gen
entei,choice-band,inner-focus,normal,sacred-fire,extreme-speed,stone-edge,flare-blitz,2gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,throat-chop,sucker-punch,protect,9gen
urshifu,safety-goggles,unseen-fist,water,surging-strikes,aqua-jet,substitute,protect,8gen
flutter-mane,booster-energy,protosynthesis,grass,moonblast,shadow-ball,icy-wind,protect,9gen
iron-crown,life-orb,quark-drive,ground,tachyon-cutter,psychic,tera-blast,protect,9gen
clefairy,eviolite,friend-guard,ground,helping-hand,heal-pulse,follow-me,protect,1gen
raging-bolt,booster-energy,protosynthesis,electric,thunderbolt,draco-meteor,thunderclap,protect,9gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,power-whip,follow-me,spiky-shield,9gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,detect,8gen
calyrex,clear-amulet,as-one-(glastrier),normal,glacial-lance,high-horsepower,trick-room,protect,8gen
amoonguss,covert-cloak,regenerator,water,spore,rage-powder,pollen-puff,clear-smog,5gen
incineroar,rocky-helmet,intimidate,water,knock-off,parting-shot,taunt,fake-out,7gen
calyrex,clear-amulet,as-one-(glastrier),grass,glacial-lance,high-horsepower,trick-room,protect,8gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,coaching,uturn,8gen
pelipper,focus-sash,drizzle,ghost,hurricane,weather-ball,wide-guard,helping-hand,3gen
raging-bolt,booster-energy,protosynthesis,electric,thunderbolt,thunderclap,draco-meteor,protect,9gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
raging-bolt,assault-vest,protosynthesis,electric,volt-switch,draco-meteor,thunderclap,thunderbolt,9gen
flutter-mane,focus-sash,protosynthesis,fairy,protect,taunt,moonblast,icy-wind,9gen
hariyama,rocky-helmet,thick-fat,fighting,close-combat,knock-off,fake-out,wide-guard,3gen
farigiraf,safety-goggles,armor-tail,water,foul-play,helping-hand,trick-room,psychic-noise,9gen
groudon,clear-amulet,drought,fire,precipice-blades,heat-crash,bulk-up,protect,3gen
iron-hands,assault-vest,quark-drive,grass,drain-punch,wild-charge,volt-switch,fake-out,9gen
calyrex,sitrus-berry,as-one-(spectrier),fighting,astral-barrage,tera-blast,nasty-plot,protect,8gen
chien-pao,focus-sash,sword-of-ruin,ghost,icicle-crash,throat-chop,sucker-punch,protect,9gen
clefairy,eviolite,friend-guard,grass,follow-me,helping-hand,after-you,protect,1gen
urshifu,choice-scarf,unseen-fist,ghost,surging-strikes,close-combat,uturn,coaching,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
whimsicott,covert-cloak,prankster,water,light-screen,moonblast,tailwind,encore,5gen
terapagos,choice-specs,tera-shift,stellar,tera-starstorm,earth-power,dark-pulse,hyper-beam,9gen
urshifu,focus-sash,unseen-fist,stellar,surging-strikes,close-combat,aqua-jet,protect,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,spiky-shield,ivy-cudgel,horn-leech,follow-me,9gen
farigiraf,safety-goggles,armor-tail,fairy,foul-play,psychic-noise,helping-hand,trick-room,9gen
landorus,life-orb,sheer-force,poison,earth-power,sludge-bomb,sandsear-storm,protect,5gen
farigiraf,throat-spray,armor-tail,fire,hyper-voice,helping-hand,trick-room,psychic-noise,9gen
iron-hands,assault-vest,quark-drive,grass,fake-out,drain-punch,heavy-slam,wild-charge,9gen
ursaluna,life-orb,mind’s-eye,normal,hyper-voice,blood-moon,earth-power,protect,8gen
smeargle,focus-sash,moody,ghost,fake-out,follow-me,spore,wide-guard,2gen
urshifu,choice-band,unseen-fist,poison,wicked-blow,sucker-punch,close-combat,poison-jab,8gen
miraidon,choice-specs,hadron-engine,fairy,volt-switch,dazzling-gleam,electro-drift,draco-meteor,9gen
incineroar,rocky-helmet,intimidate,water,willowisp,parting-shot,knock-off,fake-out,7gen
urshifu,choice-scarf,unseen-fist,fire,surging-strikes,aqua-jet,uturn,close-combat,8gen
rillaboom,assault-vest,grassy-surge,fire,uturn,wood-hammer,fake-out,grassy-glide,8gen
ogerpon,cornerstone-mask,sturdy,rock,grassy-glide,ivy-cudgel,spiky-shield,follow-me,9gen
lunala,leftovers,shadow-shield,fairy,moongeist-beam,moonblast,calm-mind,protect,7gen
farigiraf,grassy-seed,armor-tail,water,roar,foul-play,trick-room,psychic-noise,9gen
calyrex,choice-specs,as-one-(spectrier),ghost,astral-barrage,psychic,shadow-ball,pollen-puff,8gen
maushold,rocky-helmet,friend-guard,ground,follow-me,helping-hand,feint,protect,9gen
weezing,covert-cloak,neutralizing-gas,normal,strange-steam,poison-gas,toxic-spikes,protect,1gen
dondozo,leftovers,unaware,grass,earthquake,order-up,body-press,protect,9gen
tatsugiri,assault-vest,commander,steel,muddy-water,draco-meteor,counter,mirror-coat,9gen
mienshao,focus-sash,inner-focus,ghost,close-combat,wide-guard,feint,fake-out,5gen
urshifu,choice-band,unseen-fist,grass,wicked-blow,close-combat,sucker-punch,iron-head,8gen
smeargle,focus-sash,own-tempo,grass,follow-me,decorate,fake-out,spore,2gen
farigiraf,life-orb,armor-tail,water,hyper-voice,shadow-ball,trick-room,protect,9gen
indeedee,psychic-seed,psychic-surge,grass,follow-me,helping-hand,trick-room,psychic,8gen
torkoal,charcoal,drought,fire,eruption,heat-wave,weather-ball,protect,3gen
calyrex,clear-amulet,as-one-(glastrier),fire,protect,trick-room,close-combat,glacial-lance,8gen
iron-hands,assault-vest,quark-drive,bug,fake-out,drain-punch,heavy-slam,wild-charge,9gen
grimmsnarl,light-clay,prankster,ghost,thunder-wave,foul-play,light-screen,reflect,8gen
ursaluna,life-orb,mind’s-eye,normal,blood-moon,earth-power,hyper-voice,protect,8gen
ogerpon,hearthflame-mask,mold-breaker,fire,ivy-cudgel,spiky-shield,horn-leech,follow-me,9gen
farigiraf,electric-seed,armor-tail,fire,trick-room,helping-hand,psychic-noise,foul-play,9gen
miraidon,choice-specs,hadron-engine,fairy,volt-switch,draco-meteor,electro-drift,dazzling-gleam,9gen
altaria,mental-herb,cloud-nine,water,hurricane,sing,tailwind,roost,3gen
groudon,life-orb,drought,fire,precipice-blades,heat-crash,substitute,protect,3gen
chi-yu,choice-scarf,beads-of-ruin,fire,heat-wave,dark-pulse,fire-blast,snarl,9gen
sableye,focus-sash,prankster,normal,foul-play,fake-out,gravity,skill-swap,3gen
indeedee,psychic-seed,psychic-surge,fire,follow-me,trick-room,helping-hand,psychic,8gen
flutter-mane,choice-specs,protosynthesis,fairy,moonblast,hex,dazzling-gleam,icy-wind,9gen
farigiraf,sitrus-berry,armor-tail,fairy,psychic,foul-play,helping-hand,trick-room,9gen
raging-bolt,booster-energy,protosynthesis,electric,thunderbolt,draco-meteor,thunderclap,protect,9gen
urshifu,focus-sash,unseen-fist,water,surging-strikes,close-combat,aqua-jet,detect,8gen
rillaboom,assault-vest,grassy-surge,fire,wood-hammer,fake-out,uturn,grassy-glide,8gen
calyrex,clear-amulet,as-one-(glastrier),fire,glacial-lance,high-horsepower,trick-room,protect,8gen
ogerpon,cornerstone-mask,sturdy,rock,ivy-cudgel,horn-leech,follow-me,spiky-shield,9gen
terapagos,leftovers,tera-shift,stellar,tera-starstorm,substitute,calm-mind,protect,9gen
landorus,choice-scarf,sheer-force,fairy,earth-power,sandsear-storm,sludge-bomb,psychic,5gen
flutter-mane,booster-energy,protosynthesis,fairy,moonblast,taunt,thunder-wave,protect,9gen
urshifu,focus-sash,unseen-fist,dark,wicked-blow,sucker-punch,close-combat,protect,8gen
incineroar,safety-goggles,intimidate,ghost,willowisp,parting-shot,knock-off,fake-out,7gen
amoonguss,mental-herb,regenerator,water,rage-powder,spore,pollen-puff,protect,5gen
farigiraf,sitrus-berry,armor-tail,fairy,twin-beam,foul-play,trick-room,helping-hand,9gen
rillaboom,assault-vest,grassy-surge,fire,fake-out,wood-hammer,high-horsepower,grassy-glide,8gen
